Mol,DH,TDS,DG,Temp,gf_w_40,gf_w_80,gf_w_120,gf_w_160,gf_w_200,gf_w_240,gf_w_280,gf_w_320,gf_w_360,gf_w_400,gf_w_440,gf_w_480,gf_w_520,gf_w_560,gf_w_600,gf_w_640,gf_w_680,gf_w_720,gf_w_760,gf_w_800,gf_w_840,gf_w_880,gf_w_920,gf_w_960,gf_w_1000,gf_w_1040,gf_w_1080,gf_w_1120,gf_w_1160,gf_w_1200,gf_w_1240,gf_w_1280,gf_w_1320,gf_w_1360,gf_w_1400,gf_w_1440,gf_w_1480,gf_w_1520,gf_w_1560,gf_w_1600,gf_w_1640,gf_w_1680,gf_w_1720,gf_w_1760,gf_w_1800,gf_w_1840,gf_w_1880,gf_w_1920,gf_w_1960,gf_w_2000,gf_w_2040,gf_w_2080,gf_w_2120,gf_w_2160,gf_w_2200,gf_w_2240,gf_w_2280,gf_w_2320,gf_w_2360,gf_w_2400,gf_w_2440,gf_w_2480,gf_w_2520,gf_w_2560,gf_w_2600,gf_w_2640,gf_w_2680,gf_w_2720,gf_w_2760,gf_w_2800,gf_w_2840,gf_w_2880,gf_w_2920,gf_w_2960,gf_w_3000,gf_w_3040,gf_w_3080,gf_w_3120,gf_w_3160,gf_w_3200,gf_w_3240,gf_w_3280,gf_w_3320,gf_w_3360,gf_w_3400,gf_w_3440,gf_w_3480,gf_w_3520,gf_w_3560,gf_w_3600,gf_w_3640,gf_w_3680,gf_w_3720,gf_w_3760,gf_w_3800,gf_w_3840,gf_w_3880,gf_w_3920,gf_w_3960,gf_w_4000,gf_w_4040,gf_w_4080,gf_w_4120,gf_w_4160,gf_w_4200,gf_w_4240,gf_w_4280,gf_w_4320,gf_w_4360,gf_w_4400,gf_w_4440,gf_w_4480,gf_w_4520,gf_w_4560,gf_w_4600,gf_w_4640,gf_w_4680,gf_w_4720,gf_w_4760,gf_w_4800,gf_w_4840,gf_w_4880,gf_w_4920,gf_w_4960,gf_w_5000,gf_w_5040,gf_w_5080,gf_w_5120,gf_w_5160,gf_w_5200,gf_w_5240,gf_w_5280,gf_w_5320,gf_w_5360,gf_w_5400,gf_w_5440,gf_w_5480,gf_w_5520,gf_w_5560,gf_w_5600,gf_w_5640,gf_w_5680,gf_w_5720,gf_w_5760,gf_w_5800,gf_w_5840,gf_w_5880,gf_w_5920,gf_w_5960,gf_w_6000,gf_w_6040,gf_w_6080,gf_w_6120,gf_w_6160,gf_w_6200,gf_w_6240,gf_w_6280,gf_w_6320,gf_w_6360,gf_w_6400
0237oct_water,-11.66,-9.37,-2.29,298,0.062347005,0.250773375,0.56069921,0.986779857,1.524312258,2.168631816,2.913251377,3.749232579,4.66675404,5.655344421,6.702710478,7.796165586,8.924480778,10.07702541,11.24234708,12.41112912,13.57667339,14.7318214,15.86737868,16.97307377,18.03802012,19.05042032,19.99875876,20.87787448,21.69359052,22.4640901,23.21993695,24.02474868,25.01476538,26.32686741,26.82011044,18.47286623,-5.395920901,-29.03755803,-37.03120819,-34.91687079,-27.43270373,-17.45732051,-7.418589858,0.777623842,7.400364518,12.92556415,17.76830177,22.01642007,24.73251691,23.60565422,16.32439207,2.674591036,-14.86778899,-32.45626975,-46.32324323,-52.58051222,-47.30546416,-27.83720823,3.461135306,36.88401698,57.95069202,68.85006315,73.38969167,74.34200372,73.19571845,70.5407889,67.00043682,62.37428215,56.5586625,49.77150002,42.06172291,33.28922846,23.28053026,12.0339274,-0.159697408,-12.5743746,-24.7377333,-36.0435997,-45.89103882,-53.89083513,-59.9863074,-64.18953322,-66.41689035,-66.59306119,-64.84171782,-61.41417376,-56.61273694,-50.67953586,-43.87121397,-36.50019825,-28.88194379,-21.28847314,-13.99090948,-7.243948156,-1.351338229,3.386314738,6.801619241,8.868696816,9.687459505,9.499816859,8.653806241,7.549949915,6.543277261,5.869240136,5.558456349,5.46626711,5.354460305,5.023729295,4.409962378,3.580551572,2.642861074,1.725661033,0.943991828,0.356508437,-0.053337657,-0.371637968,-0.70557996,-1.123814186,-1.669257552,-2.347568987,-3.145759233,-4.048300778,-5.060125702,-6.173861519,-7.366263712,-8.58002801,-9.757172999,-10.84719168,-11.80300219,-12.57960518,-13.13950023,-13.460693,-13.52556182,-13.30812444,-12.79753435,-12.00971635,-10.96757843,-9.688723402,-8.18961813,-6.496936165,-4.663688121,-2.763025792,-0.866508085,0.948361303,2.613650474,4.080979198,5.319070301,6.319521059,7.085992643,7.629330618,7.962991353,8.106296567,8.08525128,7.922953602,7.619146143,7.137606676,6.441585221,5.5331463,4.455181163,3.274596377,2.065007619,0.878188772,-0.259489131,-1.335909096
0240met_water,-12.01,-8.10,-3.91,298,0.022256171,0.090282617,0.204411193,0.365315498,0.573914227,0.830608697,1.134734811,1.484966436,1.880989747,2.323306631,2.810915938,3.341593063,3.914153642,4.52765994,5.177188791,5.855563408,6.555391336,7.268107909,7.983939891,8.692978047,9.389159976,10.06955996,10.7314005,11.37397526,12.00286753,12.63030187,13.27192426,13.94656764,14.68099217,15.48655306,15.02399937,4.00240868,-26.18162341,-58.82426077,-74.30838354,-75.89299372,-68.92416968,-57.3168021,-44.8814411,-32.91443088,-21.25310507,-9.605106986,1.979371217,12.19261795,17.78401258,15.23463204,3.925133409,-12.9311648,-30.37410248,-44.20275308,-51.46283557,-50.48702959,-37.84321362,-9.510766963,33.96850292,85.90614221,131.8996262,166.1311498,188.2932689,198.3171794,196.8513169,186.3173382,168.4081209,145.4206413,119.4089646,91.96971714,64.19266211,36.75385265,9.952582007,-15.59062341,-39.59457604,-61.86452528,-82.1062863,-99.87019357,-114.6275569,-125.9249659,-133.4714884,-137.021694,-136.4108581,-131.7922535,-123.4950164,-112.0815358,-98.20220519,-82.51030615,-65.76416577,-48.86983494,-32.70082263,-17.94700079,-5.052322128,5.781160831,14.62178947,21.67408893,27.17146688,31.34179831,34.3835619,36.44478446,37.61857112,37.94932145,37.46742636,36.24304137,34.41082576,32.21143026,29.89503815,27.63896781,25.57664784,23.80479069,22.38109095,21.35698558,20.74245809,20.45276611,20.32379553,20.09226772,19.42472509,18.00898233,15.63076146,12.21488656,7.837617829,2.670916023,-3.072220822,-9.178273164,-15.4224606,-21.5644168,-27.39670631,-32.74169279,-37.45986988,-41.44318187,-44.61060967,-46.89770934,-48.26175424,-48.71440329,-48.3005101,-46.98120043,-44.63737655,-41.17037179,-36.57939253,-30.9693176,-24.54158322,-17.55583547,-10.28490876,-2.985452644,4.105351251,10.76943838,16.80494258,22.05603773,26.43870362,29.94390732,32.60047211,34.43027559,35.45440013,35.71996446,35.28312476,34.21455708,32.60137817,30.52279099,28.03504556,25.20658018,22.11863288,18.85257533,15.48897352,12.084274
0244tet_water,-11.69,-8.57,-3.12,298,0.027467994,0.110834363,0.248886932,0.440311475,0.684493518,0.98065524,1.325721541,1.714125877,2.140328518,2.600233843,3.090731569,3.60957917,4.155994508,4.729940807,5.329671023,5.951453855,6.591618665,7.246232747,7.909774809,8.575560256,9.236515797,9.886704687,10.52263382,11.14355084,11.75331703,12.36302879,12.99168365,13.67420477,14.47453351,15.46234301,16.31449278,13.7081499,2.415491459,-13.4666313,-23.64627511,-24.92998713,-20.58854488,-13.21658196,-5.300098357,2.155025879,8.863690387,14.78358064,19.81650926,23.43790236,24.47970917,21.53631818,13.95339606,2.552001163,-10.59973717,-22.98727492,-32.67427383,-38.07207988,-37.82324023,-30.71477198,-17.13270595,0.391242226,18.38035965,33.75978899,44.05605175,49.70186904,51.49083957,50.16388699,46.45978843,41.12291422,35.17118931,29.03189055,22.84642071,16.81499717,10.93354351,5.112661373,-0.720148604,-6.569464241,-12.3573492,-17.91772828,-23.0201058,-27.41916968,-30.92686642,-33.43678187,-34.93212582,-35.44865254,-34.98810514,-33.47702493,-30.83814983,-27.09561948,-22.4174652,-17.13055406,-11.70596918,-6.642966438,-2.321235153,1.053778385,3.433450452,4.855041477,5.414299383,5.272778971,4.624568249,3.694024742,2.709514809,1.87102979,1.304077154,1.009878884,0.907503802,0.89449281,0.893975225,0.879306715,0.868995699,0.90838198,1.053793279,1.349070023,1.808643326,2.424195846,3.142736988,3.87785339,4.512296353,4.902201779,4.911183295,4.452255072,3.511721673,2.137349563,0.426030436,-1.514953633,-3.584201088,-5.683124568,-7.717291322,-9.607448562,-11.28896309,-12.69299185,-13.77473016,-14.50992553,-14.88521562,-14.90157766,-14.57700712,-13.93634058,-13.00528023,-11.81109178,-10.39145158,-8.791576483,-7.064491184,-5.264798987,-3.446000972,-1.657682012,0.054971873,1.652611337,3.105659024,4.393945451,5.503597283,6.424464701,7.14854706,7.671242276,7.992845645,8.118266378,8.058481011,7.830304416,7.453953686,6.952125527,6.349045299,5.667030054,4.927269887,4.149505663,3.351742567,2.550085594
0245thi_water,-7.15,-5.73,-1.42,298,0.019968304,0.080698473,0.181617483,0.32162787,0.498795201,0.710037877,0.951259554,1.218076897,1.5065804,1.813535647,2.136110722,2.471774702,2.818125537,3.173342658,3.536301921,3.90660441,4.283584048,4.665229332,5.048032633,5.427774556,5.800544006,6.16344977,6.515321013,6.857902967,7.196735923,7.540454244,7.898180187,8.278772427,8.696491187,9.180772491,9.782941017,10.57485148,11.63349804,12.88250185,13.61998088,12.77315983,10.33292105,7.631823898,6.132338703,6.544144246,8.832282563,12.53626551,16.72761684,19.35694376,17.30494623,8.390187103,-6.640750525,-24.49674822,-41.32564587,-54.03089155,-61.80292825,-65.80310615,-67.18962508,-66.48347868,-63.2625024,-56.24288899,-44.15185889,-26.88048568,-5.964539645,15.98122713,36.3200424,53.03464446,64.31457633,70.87525402,73.8917006,74.11599043,71.98475731,67.78499163,61.81000959,54.42818327,46.05333372,37.08094822,27.84098796,18.59059637,9.551825964,0.971219837,-6.897714557,-13.74499054,-19.27585092,-23.2849905,-25.69919553,-26.5458487,-25.96324644,-24.20018629,-21.57969677,-18.43590552,-15.06579456,-11.72109784,-8.619714575,-5.940483503,-3.794789515,-2.234554801,-1.278632046,-0.916148036,-1.125318941,-1.879053766,-3.115189056,-4.684756434,-6.401563319,-8.066665975,-9.490931962,-10.524962,-11.08769754,-11.16453792,-10.77673393,-9.988628037,-8.876770416,-7.491828908,-5.848134156,-3.944884884,-1.8235598,0.396087521,2.546623534,4.479320399,6.089783719,7.29250463,8.030631151,8.285366214,8.064009094,7.394947947,6.321434984,4.896073832,3.18538532,1.272532743,-0.74863633,-2.783411086,-4.745885512,-6.565108454,-8.185413542,-9.565945356,-10.66568873,-11.42760832,-11.79361094,-11.72971656,-11.24437471,-10.38366289,-9.20596582,-7.780479521,-6.182050411,-4.48777697,-2.777385468,-1.115819893,0.445348303,1.864714257,3.11034807,4.159280058,4.997337898,5.61916433,6.026511169,6.227589448,6.236179127,6.071156692,5.756281824,5.318488112,4.786215173,4.187507003,3.548641804,2.893146756,2.241286977,1.609700599
0407tet_water,-8.65,-7.50,-1.15,298,0.024796668,0.100931433,0.229624319,0.411980087,0.648151682,0.936898529,1.275582124,1.660451504,2.087088728,2.550863512,3.047055969,3.570890044,4.11758938,4.682346877,5.260259829,5.846426689,6.436386116,7.026167835,7.612233417,8.191593753,8.762057907,9.322812589,9.875173396,10.42254811,10.96911966,11.51699263,12.06483944,12.6124903,13.16383242,13.72635659,14.3090531,14.92098835,15.57053782,16.26510578,17.01033146,17.7983605,18.54759412,19.03954679,19.02382765,18.40463882,17.26610868,15.73492026,13.68724716,10.4435889,5.172634052,-2.154555071,-10.49487084,-18.41303258,-24.86581965,-29.40567504,-32.38787602,-34.25423355,-35.34499875,-35.89731573,-35.93489676,-34.44653056,-28.72971174,-15.55550948,5.865929314,32.30072548,56.49737596,71.35820192,78.91623256,81.25860355,79.8559067,75.75470648,69.72536885,62.35918603,54.11881675,45.36415342,36.36823468,27.33162967,18.3995169,9.699573186,1.459250049,-6.242055533,-13.36487632,-19.77548116,-25.33938231,-29.90111431,-33.26823237,-35.59465541,-37.15996586,-38.16607596,-38.77936027,-39.12316429,-39.25954607,-39.18820411,-38.88158372,-38.33253023,-37.57352239,-36.6504502,-35.56416605,-34.22582393,-32.48835446,-30.23310653,-27.49638664,-24.45072804,-21.23959661,-17.97471087,-14.74559689,-11.60620702,-8.604746856,-5.772424462,-3.099584071,-0.53747775,1.973565885,4.426134149,6.811129235,9.113533582,11.33005192,13.46262579,15.50932905,17.47698357,19.34563813,21.0506358,22.46134733,23.40646648,23.77144177,23.54903632,22.78458758,21.53413745,19.85298283,17.77876467,15.32985116,12.52512418,9.409448081,6.090749852,2.699304129,-0.652195504,-3.859947586,-6.826748452,-9.468649019,-11.71768797,-13.54028089,-14.94264594,-15.93839904,-16.54150211,-16.77437895,-16.66935356,-16.26127685,-15.59126481,-14.71040979,-13.67416801,-12.54233848,-11.37340168,-10.2107858,-9.066971653,-7.943204589,-6.840481757,-5.760506544,-4.706475521,-3.682711327,-2.694122278,-1.745830546,-0.843337737,0.007777915,0.802456404,1.537398685,2.210330794
0409clb_water,-8.27,-8.34,0.07,298,0.027359073,0.110793595,0.250321643,0.446074831,0.698022462,1.005360364,1.365783684,1.774964914,2.227070416,2.716050148,3.237107887,3.787360765,4.365125595,4.968488353,5.594633801,6.239505761,6.898156084,7.56536862,8.235733256,8.903667415,9.563565675,10.20986767,10.83771957,11.44428189,12.03092374,12.60437017,13.17812911,13.78196355,14.47861512,15.34698885,16.43804529,17.75680698,19.27661024,20.9565755,22.72737496,24.40777028,25.59140432,25.80802436,24.99913803,23.61280184,22.20731801,21.13694029,20.43652965,19.68328152,17.84351985,13.45339295,5.439908961,-6.016256907,-19.40562997,-32.59551021,-43.8495081,-52.06792072,-57.47211508,-60.55783315,-61.60221585,-60.28875787,-55.36443822,-45.10451951,-28.77576449,-7.789800164,14.05876713,31.26987335,43.87131572,52.28880947,57.200302,59.40518857,59.46621093,57.74451788,54.45084417,49.76042775,43.88513812,37.09054348,29.66728798,21.89506997,14.00356563,6.240209281,-1.116862642,-7.92269398,-13.97872285,-19.09279852,-23.12377489,-26.06621874,-27.98504581,-28.96543127,-29.13542042,-28.65633145,-27.71161303,-26.4783024,-25.10625418,-23.72206323,-22.43209321,-21.31716824,-20.41618117,-19.7132671,-19.13177783,-18.57921366,-17.96041824,-17.20249078,-16.27465887,-15.16497608,-13.87794837,-12.43186174,-10.85383651,-9.172750193,-7.418383157,-5.608526426,-3.751679864,-1.848357091,0.126068245,2.193103732,4.35059259,6.558678872,8.733102672,10.76301135,12.54614403,14.01089573,15.13640861,15.91881264,16.34796741,16.38918901,16.00488946,15.18142322,13.93798213,12.32296661,10.40375615,8.257542177,5.957891486,3.576685178,1.17310349,-1.200420681,-3.492075422,-5.640749246,-7.578370167,-9.240857706,-10.57317538,-11.56142285,-12.21485428,-12.55640735,-12.61281896,-12.41309672,-11.98785261,-11.36850957,-10.58721555,-9.680345922,-8.682373195,-7.628816923,-6.553304143,-5.483902696,-4.440445868,-3.435867017,-2.478584093,-1.575397014,-0.732997543,0.042370467,0.745082943,1.37223568,1.922542396,2.39592246,2.793448771,3.116646327
0410clp_water,-8.15,-8.22,0.07,298,0.042158199,0.169936367,0.381262049,0.673723185,1.045125275,1.493033361,2.013595208,2.600797903,3.246799737,3.942994358,4.681059264,5.453239467,6.252119396,7.070306095,7.900351827,8.735401536,9.569303553,10.39593425,11.20885993,12.00127865,12.76626408,13.49734574,14.18961083,14.84183049,15.45875871,16.05222537,16.64384166,17.28155391,18.0606317,19.08954899,20.42324545,22.04704429,23.90532242,25.93001329,28.02228171,29.9685219,31.38154455,31.86906232,31.39296866,30.32698176,29.14430848,28.15600552,27.34074687,26.10004242,23.11397964,16.73482495,6.009351134,-8.466546674,-24.66391895,-40.02484881,-52.64995574,-61.53914802,-66.98390452,-69.75263204,-70.32638113,-68.57100016,-63.39416195,-53.0950218,-36.75677921,-15.53595532,6.391173063,23.81918138,37.03731411,46.4045777,52.61854925,56.31860292,57.93941173,57.68665767,55.69422194,52.10275743,47.12248674,41.03864349,34.16954532,26.82529331,19.28045561,11.76073719,4.469052001,-2.380121382,-8.554976306,-13.76598625,-17.83725004,-20.73745558,-22.49574197,-23.17303965,-22.8881123,-21.80970053,-20.13039904,-18.07185609,-15.89087323,-13.85850287,-12.23755278,-11.23931588,-10.97468156,-11.44290754,-12.5405719,-14.07694525,-15.80984972,-17.47814524,-18.89189643,-19.95893883,-20.67060822,-21.07729223,-21.24824787,-21.23221262,-21.03809303,-20.63170849,-19.93823465,-18.8565672,-17.30690213,-15.2499188,-12.70521858,-9.758815632,-6.545933313,-3.224024814,0.051153384,3.13989231,5.948396209,8.422891881,10.52502436,12.21786789,13.47642632,14.29099995,14.68151284,14.68050523,14.32634855,13.66172246,12.7327431,11.58481684,10.26312124,8.808527031,7.258169512,5.648278032,4.020773736,2.421587337,0.88957464,-0.548882156,-1.875648965,-3.079222345,-4.153724499,-5.09771296,-5.912203447,-6.597747808,-7.152473173,-7.566853503,-7.829184992,-7.938720013,-7.90112008,-7.72789387,-7.437751967,-7.059163109,-6.621816203,-6.146468306,-5.650699611,-5.153110398,-4.672354868,-4.222350423,-3.807825321,-3.424963166,-3.065535056,-2.720338803
0415dcl_water,-10.90,-8.45,-2.45,298,0.040493702,0.163548418,0.368033057,0.652852213,1.017061681,1.459001016,1.975379591,2.561487961,3.212201439,3.922488295,4.686877573,5.499241535,6.353218493,7.242553769,8.161031628,9.10273887,10.06160711,11.03027825,11.99959789,12.95936894,13.90089433,14.81842146,15.70924061,16.5741598,17.41815636,18.25069818,19.08403772,19.93257562,20.82318744,21.8079262,22.96822688,24.40885886,26.24409664,28.48450482,30.61508019,31.54516014,30.75055847,28.98320074,27.56684834,27.49711874,29.15586127,32.44646099,36.84406357,40.61853894,39.74235158,29.38073612,7.860027687,-21.5484394,-52.7824655,-80.32586793,-100.3642906,-112.4450588,-118.4954832,-119.5052884,-114.7059478,-101.881336,-78.98921209,-46.14827337,-6.559646951,34.41408693,71.01671464,97.49125393,113.5287638,121.6196646,123.8736717,121.7789816,116.2547172,107.8449483,96.9603231,84.0530583,69.66136638,54.36928557,38.73673857,23.25483656,8.303674886,-5.780065687,-18.55726757,-29.54013383,-38.28342665,-44.5085811,-48.13951898,-49.34249854,-48.50125617,-46.12351393,-42.77178673,-38.96872041,-35.16156274,-31.71747937,-28.9324778,-27.00487922,-25.99256389,-25.84173026,-26.41676811,-27.53859854,-28.99605418,-30.56937498,-32.05098253,-33.25335204,-34.00300153,-34.12738577,-33.46859574,-31.89873051,-29.35504279,-25.88872349,-21.679194,-16.99695385,-12.09315788,-7.156865318,-2.307843345,2.390508417,6.910359808,11.19624382,15.12441431,18.52122389,21.21700923,23.10812972,24.16135692,24.38590014,23.8234256,22.51789142,20.47977789,17.71281488,14.25835099,10.22748819,5.811298181,1.239180942,-3.265257021,-7.524221411,-11.41147028,-14.84492319,-17.75655576,-20.05540918,-21.63773424,-22.4236725,-22.38623417,-21.5602624,-20.03933415,-17.95713851,-15.46461781,-12.71185732,-9.833312552,-6.937524078,-4.133466838,-1.544160079,0.726329349,2.606549022,4.054115024,5.055213329,5.621479349,5.782047551,5.587818347,5.114100323,4.438793179,3.640450339,2.812209083,2.05468435,1.452899598,1.044680353,0.785287287,0.596218943
0421dfl_water,-6.21,-7.90,1.69,298,0.014774269,0.059881544,0.135334323,0.240863737,0.375757719,0.53872331,0.72805431,0.942144183,1.179688797,1.439588253,1.720351204,2.019753516,2.335344284,2.664433433,3.004332555,3.352487528,3.706485717,4.064121809,4.423330262,4.78209769,5.1385797,5.491470598,5.840304062,6.185353287,6.527285923,6.866614905,7.202912337,7.535554767,7.863481198,8.184560804,8.489205948,8.688172681,8.485248882,7.571004972,5.980345591,4.034222603,2.05319946,0.188429787,-1.572553231,-3.310722831,-5.102269091,-6.994985532,-9.004642738,-11.12368921,-13.32891177,-15.58459375,-17.84381586,-20.047931,-22.07886662,-23.46213737,-22.743098,-17.53435366,-6.224784793,10.19536527,28.51239789,44.58855748,56.97365895,68.634756,80.8569757,92.54058824,100.1050218,100.8577065,96.66290736,88.98923791,78.90555497,67.18844552,54.44752536,41.27511858,27.92111284,14.53137854,1.224032577,-11.84644029,-24.02848308,-35.04118221,-44.86485044,-53.47862249,-60.86280643,-66.98562182,-71.63963887,-74.50910706,-75.36517916,-74.26133358,-71.5424923,-67.69520766,-63.12470071,-58.13500559,-52.95895113,-47.77077844,-42.69609304,-37.82125492,-33.18651568,-28.74910413,-24.33320401,-19.64553557,-14.40501034,-8.508731744,-2.230922338,4.084683782,10.2185614,16.06783544,21.55879295,26.50065217,30.84312594,34.5604959,37.62572019,40.05651551,41.91203528,43.21029784,43.88786619,43.83368879,42.9557494,41.27633044,38.93070869,36.03471914,32.6763953,28.91958302,24.80802425,20.37691391,15.67301169,10.78384932,5.819769917,0.883858918,-3.928609869,-8.518243735,-12.81117983,-16.74648335,-20.2703608,-23.33850067,-25.9094467,-27.92869575,-29.386705,-30.28554242,-30.63935076,-30.4707141,-29.80681154,-28.68969474,-27.16529015,-25.28378303,-23.1011002,-20.67720872,-18.07320922,-15.35052852,-12.56620599,-9.771471122,-7.012351641,-4.329525988,-1.757956324,0.67325469,2.939980097,5.022733706,6.905617543,8.574959767,10.02114798,11.23685646,12.21756669,12.96200664,13.4719218,13.7478699,13.79481305,13.62614294
0422ftc_water,-4.73,-5.55,0.82,298,0.016949757,0.068951437,0.156641621,0.280269988,0.439294035,0.632357862,0.857445389,1.11231942,1.394706758,1.702236088,2.032083384,2.380782213,2.744843047,3.120977581,3.506168952,3.89766817,4.293012423,4.690027431,5.086755662,5.481400157,5.872513766,6.25944986,6.642704255,7.023626702,7.40360923,7.782948947,8.159800674,8.53189491,8.8968311,9.251817889,9.591359047,9.876895486,9.97749412,9.745151058,9.179033602,8.41462383,7.587370369,6.729822047,5.776549148,4.645436918,3.293604613,1.719878693,-0.045673865,-1.960381054,-3.981427039,-6.069236586,-8.186821353,-10.29713782,-12.33823454,-14.08767333,-14.88484134,-13.66480466,-9.730430011,-3.535614752,3.624333558,10.55792003,18.07163861,28.95974266,43.91563532,60.65638845,73.97413987,79.86710292,80.3940898,77.18086039,71.38669989,63.84285771,55.23234133,46.01796459,36.47453263,26.79347041,17.11551568,7.560523416,-1.755888878,-10.72991399,-19.25881709,-26.88753767,-33.55951869,-39.3258907,-44.05698719,-47.5795865,-49.80112229,-50.84472524,-50.95530698,-50.41408605,-49.44174168,-48.20301444,-46.82191646,-45.38949092,-43.97187845,-42.61302744,-41.3221366,-40.0261819,-38.50935252,-36.41775542,-33.38235679,-29.18803795,-23.99948905,-18.17003623,-11.99457177,-5.705444545,0.532780732,6.590806662,12.354547,17.68546551,22.38023507,26.42117512,29.82276572,32.60328294,34.73963652,36.19888485,36.96138696,37.08761946,36.6875219,35.83453897,34.55711448,32.83424521,30.61195601,27.84059116,24.52813332,20.79118517,16.76439814,12.56606538,8.301102678,4.063104461,-0.05868262,-3.997015584,-7.699128026,-11.11959717,-14.21914682,-16.96510427,-19.33146455,-21.29731669,-22.82109792,-23.89422719,-24.5260058,-24.73251462,-24.53784645,-23.97405059,-23.08386357,-21.9111307,-20.49782969,-18.89001402,-17.12923169,-15.25219847,-13.29220739,-11.27882187,-9.23826856,-7.193788099,-5.166593861,-3.176579421,-1.243105833,0.614680816,2.377493053,4.025327296,5.539869409,6.904076585,8.102777711,9.123503807,9.956659177,10.59575154
0471dim_water,-12.07,-6.85,-5.22,298,0.025766848,0.104789841,0.238165386,0.426861412,0.670846221,0.96845328,1.316681979,1.713811325,2.159525422,2.651456205,3.185266125,3.75681309,4.361743473,4.996095653,5.658447587,6.346914301,7.055079589,7.77365963,8.492262306,9.200312664,9.887974499,10.54707727,11.17314533,11.76631069,12.33157879,12.87938711,13.42481283,13.99226084,14.62974274,15.40119978,16.35503698,17.39895404,15.85242677,0.866423423,-30.72574451,-58.7851368,-68.47058591,-65.50560649,-54.68130857,-40.0502575,-25.51049138,-11.86938212,0.734471296,12.04539357,21.07255608,26.11928073,25.91129091,20.7769857,12.64824971,4.063344021,-2.932027246,-7.332077969,-9.129934899,-7.673610063,-0.405358058,15.63541411,40.3926787,69.51934389,95.82498755,109.5347469,111.6675295,105.0461561,93.68099443,79.6424532,63.92827719,47.38414901,30.80843887,14.93146589,0.143523607,-13.54652015,-26.19879618,-37.85181877,-48.41832775,-57.4180141,-64.69979689,-70.13691681,-73.56325372,-74.92266456,-74.24785315,-71.71646425,-67.55848314,-61.8428806,-54.49060876,-45.50998156,-35.25223098,-24.35582054,-13.67404278,-3.937163676,4.369848618,11.0304618,16.04033965,19.54484746,21.75341453,22.91803354,23.29202664,23.09539389,22.50067209,21.63135567,20.57408806,19.39413886,18.14680647,16.86614241,15.56506681,14.22139101,12.75869359,11.08211916,9.137097899,6.958256593,4.644991582,2.381547201,0.361289403,-1.330232969,-2.728079068,-3.977214969,-5.254755171,-6.694303405,-8.347653963,-10.19041705,-12.14523922,-14.10577362,-15.97439382,-17.67888725,-19.16221064,-20.34907187,-21.16898109,-21.5880568,-21.58613232,-21.1509409,-20.26963217,-18.94545311,-17.21099431,-15.12221963,-12.73996279,-10.1388715,-7.411130182,-4.650401007,-1.937361642,0.670163169,3.143381929,5.470934851,7.64855706,9.664578377,11.46132159,12.9449799,14.02688513,14.65591383,14.82791518,14.56881535,13.91689409,12.92979832,11.67200359,10.20881828,8.614127017,6.955611201,5.288643414,3.652361884,2.075628723,0.576006336,-0.833794598,-2.143944641
